NOME,DISTRITO
"Escola Básica do Carmo, Faro",Faro
"Escola Básica de Alto de Rodes, Faro",Faro
"Escola Básica de Areal Gordo, Faro",Faro
"Escola Básica de Ferradeira, Faro",Faro
"Escola Básica Ria Formosa, Faro",Faro
"Escola Básica de Patacão, Faro",Faro
"Escola Básica de Marchil, Faro",Faro
"Escola Básica de Montenegro, Faro",Faro
"Escola Básica de Estômbar, Lagoa",Faro
"Escola Básica de Parchal, Lagoa",Faro
"Escola Básica de Mexilhoeira da Carregação, Lagoa",Faro
"Escola Básica de Ferragudo, Lagoa",Faro
"Escola Básica Cónego Dr. Clementino de Brito Pinto, Almancil, Loulé",Faro
"Escola Básica de Almancil, Loulé",Faro
"Escola Básica de São Lourenço, Loulé",Faro
"Escola Básica de São João da Venda, Loulé",Faro
"Escola Básica de Conde, Guimarães",Braga
"Escola Básica de Carreiro, Guimarães",Braga
"Escola Básica de Vinha, Guimarães",Braga
"Escola Básica de Mosteiro, Guimarães",Braga
"Escola Básica de Bela Vista, Guimarães",Braga
Escola Básica e Secundária de Terras de Bouro,Braga
"Escola Básica de Rio Caldo, Terras de Bouro",Braga
"Escola Básica do Gerês, Terras de Bouro",Braga
"Escola Básica do Cávado, Póvoa de Lanhoso",Braga
Escola Básica de Póvoa de Lanhoso,Braga
"Escola Básica António Lopes, Póvoa de Lanhoso",Braga
"Escola Básica D. Elvira Câmara Lopes, Campos, Póvoa de Lanhoso",Braga
"Escola Básica Dr. Sérgio Ribeiro, Lourosa, Santa Maria da Feira",Aveiro
"Escola Básica de Vergada, Santa Maria da Feira",Aveiro
"Escola Básica de Sobral, Santa Maria da Feira",Aveiro
"Escola Básica de Prime, Santa Maria da Feira",Aveiro
"Escola Básica de Fonte Seca, Santa Maria da Feira",Aveiro
"Escola Básica de Casalmeão, Santa Maria da Feira",Aveiro
"Escola Básica de Aldeia Nova, Santa Maria da Feira",Aveiro
"Escola Básica e Secundária Dr. Mário Fonseca, Nogueira, Lousada",Porto
"Escola Básica de Outeiro, Longra, Felgueiras",Porto
"Escola Básica de Idães, Felgueiras",Porto
"Escola Básica de Boavista, Felgueiras",Porto
"Escola Básica de Cete, Paredes",Porto
"Escola Básica de Baltar, Paredes",Porto
"Escola Básica da Gandra, Paredes",Porto
"Escola Básica n.º 1 de Cruzeiro, Lousada",Porto
"Escola Básica do Torno, Lousada",Porto
"Escola Básica de Vilar do Torno e Alentém, Lousada",Porto
"Escola Básica de Meinedo, Lousada",Porto
"Escola Básica de Caíde de Rei, Lousada",Porto
"Escola Básica de Lamoso, Paços de Ferreira",Porto
"Escola Básica de Carvalhosa, Paços de Ferreira",Porto
"Escola Básica n.º 1 de Eiriz, Paços de Ferreira",Porto
"Escola Básica de Sanfins de Ferreira, Paços de Ferreira",Porto
"Escola Básica n.º 1 de Frazão, Paços de Ferreira",Porto
"Escola Básica de Seroa, Paços de Ferreira",Porto
"Escola Básica de Arreigada, Paços de Ferreira",Porto
"Escola Básica de Paços, Felgueiras",Porto
"Escola Básica de Cajados, Palmela",Setúbal
"Escola Básica e Secundária José Saramago, Poceirão, Palmela",Setúbal
"Escola Básica n.º 1 de Águas de Moura, Palmela",Setúbal
"Escola Básica da Zambujeira, Lourinhã",Lisboa
"Escola Básica da Praia da Areia Branca, Lourinhã",Lisboa
"Escola Básica da Marquiteira, Lourinhã",Lisboa
Escola Básica da Lourinhã,Lisboa
"Escola Básica de Ribamar, Lourinhã",Lisboa
"Escola Básica do Vimeiro, Lourinhã",Lisboa
"Escola Básica do Seixal, Lourinhã",Lisboa
"Escola Básica do Casal Novo, Lourinhã",Lisboa
"Escola Básica Dr. Afonso Rodrigues Pereira, Lourinhã",Lisboa
"Escola Básica de São Bartolomeu, São Bartolomeu dos Galegos, Lourinhã",Lisboa
"Escola Básica da Cabeça Gorda, Lourinhã",Lisboa
"Escola Básica de Moledo, Lourinhã",Lisboa
"Escola Básica de Atalaia, Lourinhã",Lisboa
"Escola Básica da Moita dos Ferreiros, Lourinhã",Lisboa
"Escola Básica da Marteleira, Lourinhã",Lisboa
"Escola Básica de Reguengo Grande, Lourinhã",Lisboa
"Escola Básica São Miguel do Milharado, Milharado, Mafra",Lisboa
"Escola Básica Prof. João Dias Agudo, Póvoa da Galega, Mafra",Lisboa
"Escola Básica de Santo Estêvão das Galés, Mafra",Lisboa
"Escola Básica Prof. Dr. Aníbal Cavaco Silva, Boliqueime, Loulé",Faro
"Escola Básica Mãe Soberana, Loulé",Faro
"Escola Básica de Benfarras, Loulé",Faro
"Escola Básica de Vale Judeu, Loulé",Faro
"Escola Básica de Hortas de Santo António, Loulé",Faro
"Escola Básica de Gilvrasino, Loulé",Faro
"Escola Básica de Estação, Loulé",Faro
"Escola Básica de Vale Silves, Loulé",Faro
Escola Básica n.º 2 de Monchique,Faro
"Escola Básica de Marmelete, Monchique",Faro
Escola Básica n.º 1 de Monchique,Faro
"Escola Básica Professor José Mariano Gago, Pechão, Olhão",Faro
"Escola Básica José Carlos da Maia, Olhão",Faro
"Escola Básica de Quelfes, Olhão",Faro
Escola Básica n.º 4 de Olhão,Faro
Escola Básica n.º 5 de Olhão,Faro
"Escola Básica de Brancanes, Olhão",Faro
Escola Básica n.º 6 de Olhão,Faro
"Escola Básica Cavalinha, Olhão",Faro
"Escola Básica n.º 1 de Marim, Olhão",Faro
"Escola Básica n.º 1 de Algoz, Silves",Faro
"Escola Básica de Alcantarilha, Silves",Faro
"Escola Básica de Pêra, Silves",Faro
"Escola Básica de Armação de Pêra, Silves",Faro
"Escola Básica de Telheiro, Lousada",Porto
"Escola Básica de Sousela, Lousada",Porto
"Escola Básica de Mourinho, Lousada",Porto
"Escola Básica de Mós, Lousada",Porto
"Escola Básica de Lustosa, Lousada",Porto
"Escola Básica de Estrada do Meio, Lousada",Porto
"Escola Básica de Carmo, Santo Estêvão de Barrosas, Lousada",Porto
"Escola Básica de Montedor, Viana do Castelo",Viana do Castelo
"Escola Básica de Monserrate, Viana do Castelo",Viana do Castelo
"Escola Básica de Meio, Viana do Castelo",Viana do Castelo
"Escola Básica de Breia de Cima, Viana do Castelo",Viana do Castelo
"Escola Básica de Avenida, Viana do Castelo",Viana do Castelo
"Escola Básica de Cabanelas, Matosinhos",Porto
"Escola Básica de Agudela, Pampelido, Matosinhos",Porto
"Escola Básica da Praia de Angeiras, Matosinhos",Porto
"Escola Básica das Campinas, Porto",Porto
"Escola Básica n.º 2 do Viso, Porto",Porto
"Escola Básica dos Correios, Porto",Porto
"Escola Básica de Monte, Touguinhó, Vila do Conde",Porto
"Escola Básica de Medados, Touguinha, Vila do Conde",Porto
"Escola Básica de Casais, Arcos, Vila do Conde",Porto
"Escola Básica de Bouçó, Rio Mau, Vila do Conde",Porto
"Escola Básica Agustina Bessa Luís, Bagunte, Vila do Conde",Porto
"Escola Básica n.º 1 de Junqueira, Vila do Conde",Porto
"Escola Básica de Torrados, Felgueiras",Porto
"Escola Básica de Santa Luzia, Lagares, Felgueiras",Porto
"Escola Básica de Ribeirinho, Penacova, Felgueiras",Porto
"Escola Básica de Pombeiro de Ribavizela, Felgueiras",Porto
"Escola Básica de Montinho, Regilde, Felgueiras",Porto
"Escola Básica de Jugueiros, Felgueiras",Porto
"Escola Básica de Fontão, Felgueiras",Porto
"Escola Básica de Estradinha, Sendim, Felgueiras",Porto
"Escola Básica de Cruzeiro, Vizela (São Jorge), Felgueiras",Porto
"Escola Básica de Caramos, Felgueiras",Porto
"Escola Básica de Vila Cova da Lixa, Felgueiras",Porto
"Escola Básica de Santão, Felgueiras",Porto
"Escola Básica de Pinheiro, Felgueiras",Porto
"Escola Básica de Macieira da Lixa, Felgueiras",Porto
"Escola Básica de Pias, Lousada",Porto
"Escola Básica de Ordem, Lousada",Porto
"Escola Básica de Cristelos, Lousada",Porto
"Escola Básica de Boim, Lousada",Porto
"Escola Básica de Boavista, Silvares, Lousada",Porto
Escola Básica n.º 1 de Felgueiras,Porto
"Escola Básica de Várzea, Felgueiras",Porto
"Escola Básica de Margaride, Felgueiras",Porto
"Escola Básica de Estrada, Varziela, Felgueiras",Porto
"Escola Básica de Covelo, Felgueiras",Porto
"Escola Básica de Nespereira, Lousada",Porto
"Escola Básica de Monte de Sines, Lousada",Porto
"Escola Básica n.º 1 da Venda do Pinheiro, Mafra",Lisboa
"Escola Básica de Chainça, Abrantes",Santarém
"Escola Básica António Torrado, Abrantes",Santarém
"Escola Básica de Rio de Moinhos, Abrantes",Santarém
"Escola Básica de São Miguel do Rio Torto, Abrantes",Santarém
"Escola Básica do Tramagal, Abrantes",Santarém
"Escola Básica Pedro Álvares Cabral, Porto Salvo, Oeiras",Lisboa
"Escola Básica de Talaíde, Cascais",Lisboa
"Escola Básica de Porto Salvo, Oeiras",Lisboa
Escola Básica n.º 1 de Alvito,Beja
"Escola Básica de Santana, Portel",Évora
"Escola Básica de Oriola, Portel",Évora
"Escola Básica de Monte Trigo, Portel",Évora
Escola Básica de Portel,Évora
"Escola Básica de Telhada, Almodôvar",Beja
"Escola Básica de Aldeia dos Fernandes, Almodôvar",Beja
"Escola Básica de Rosário, Almodôvar",Beja
Escola Básica de Almodôvar,Beja
"Escola Básica de Santa Clara-a-Nova, Almodôvar",Beja
"Escola Básica de Budens, Vila do Bispo",Faro
"Escola Básica n.º 2 de Sagres, Vila do Bispo",Faro
Escola Básica de Vila do Bispo,Faro
"Escola Básica Horta do Carmo, Tavira",Faro
"Escola Básica de Cabanas, Tavira",Faro
"Escola Básica de Conceição de Tavira, Tavira",Faro
"Escola Básica n.º 1 de Santa Luzia, Tavira",Faro
"Escola Básica de Santa Catarina, Tavira",Faro
"Escola Básica da Luz, Tavira",Faro
Escola Básica n.º 1 de Tavira,Faro
"Escola Básica Santo Estêvão, Tavira",Faro
"Escola Básica D. Manuel I, Tavira",Faro
"Escola Básica da Fonte Santa, Loulé",Faro
"Escola Básica de Quarteira, Loulé",Faro
"Escola Básica de Abelheira, Quarteira, Loulé",Faro
"Escola Básica Manuel Cabanas, Vila Nova de Cacela, Vila Real de Santo António",Faro
"Escola Básica de Tunes, Silves",Faro
Escola Básica de Alfândega da Fé,Bragança
"Escola Básica de Caldelas, Amares",Braga
"Escola Básica de Bouro, Amares",Braga
"Escola Básica D. Gualdim Pais, Amares",Braga
"Escola Básica do Vale do Homem, Rendufe, Amares",Braga
"Escola Básica de Vale do Cávado, Veiga, Amares",Braga
"Escola Básica de Feira Nova, Ferreiros, Amares",Braga
"Escola Básica e Secundária de Vila Cova, Barcelos",Braga
"Escola Básica de Perelhal, Barcelos",Braga
"Escola Básica de Creixomil, Barcelos",Braga
"Escola Básica Padre Joaquim Flores, Revelhe, Fafe",Braga
"Escola Básica de Travassós, Fafe",Braga
"Escola Básica de Serafão, Fafe",Braga
"Escola Básica de Passos, Fafe",Braga
"Escola Básica de Moreira de Rei, Fafe",Braga
"Escola Básica de Montelongo, Fafe",Braga
"Escola Básica de Medelo, Fafe",Braga
"Escola Básica de Golães, Fafe",Braga
"Escola Básica de São Gens, Fafe",Braga
"Escola Básica de Regadas, Fafe",Braga
"Escola Básica de Quinchães, Fafe",Braga
"Escola Básica Prof. Carlos Teixeira, Fafe",Braga
"Escola Básica de Silvares, São Martinho, Fafe",Braga
"Escola Básica de Silvares - São Clemente, Cortinhas, Fafe",Braga
"Escola Básica de Seidões, Fafe",Braga
"Escola Básica de São Jorge, Fafe",Braga
"Escola Básica de Lagoas, Lousada",Porto
"Escola Básica de Igreja, Figueiras, Lousada",Porto
"Escola Básica de Campo, Lousada",Porto
"Escola Básica de Santo António, Lousada",Porto
Escola Básica n.º 2 de Paredes,Porto
"Escola Básica de Mouriz, Paredes",Porto
"Escola Básica de Bitarães, Paredes",Porto
"Escola Básica n.º 1 de Rebordosa, Paredes",Porto
"Escola Básica de Vilela, Paredes",Porto
"Escola Básica de Serrinha, Rebordosa, Paredes",Porto
"Escola Básica de Carmo, Viana do Castelo",Viana do Castelo
"Escola Básica do Norte, Campos, Vila Nova de Cerveira",Viana do Castelo
Escola Básica de Vila Nova de Cerveira,Viana do Castelo
"Escola Básica de São Sebastião, Vila Nova de Cerveira",Viana do Castelo
"Escola Básica de Lodares, Lousada",Porto
"Escola Básica de Alfundão, Ferreira do Alentejo",Beja
"Escola Básica de Odivelas, Ferreira do Alentejo",Beja
"Escola Básica de Figueira dos Cavaleiros, Ferreira do Alentejo",Beja
Escola Básica de Ferreira do Alentejo,Beja
"Escola Básica de Canhestros, Ferreira do Alentejo",Beja
"Escola Básica de Santa Margarida do Sado, Ferreira do Alentejo",Beja
"Escola Básica da Calçadinha, Elvas",Portalegre
"Escola Básica n.º 2 de Santa Luzia, Elvas",Portalegre
"Escola Básica e Secundária Prof. Mendes dos Remédios, Nisa",Portalegre
"Escola Básica de Melides, Grândola",Setúbal
"Escola Básica de Lousal, Grândola",Setúbal
"Escola Básica de Carvalhal, Grândola",Setúbal
"Escola Básica de Ameiras de Cima, Grândola",Setúbal
"Escola Básica de Aldeia Nova de São Lourenço, Grândola",Setúbal
"Escola Básica de Aldeia do Futuro, Grândola",Setúbal
"Escola Básica de Água Derramada, Grândola",Setúbal
Escola Básica de Grândola,Setúbal
"Jardim de Infância de Castelão, Odemira",Beja
"Escola Básica de Brunheiras, Odemira",Beja
"Escola Básica de São Luís, Odemira",Beja
"Escola Básica de Vila Nova de Milfontes, Odemira",Beja
"Escola Básica de Comporta, Alcácer do Sal",Setúbal
"Escola Básica de Alportel, São Brás de Alportel",Faro
Escola Básica n.º 1 de São Brás de Alportel,Faro
"Escola Básica de Vilarinhos, São Brás de Alportel",Faro
"Escola Básica de Mesquita Baixa, São Brás de Alportel",Faro
Escola Básica n.º 2 de São Brás de Alportel,Faro
"Escola Básica Vale de Pedras, Albufeira",Faro
"Escola Básica de Caliços, Albufeira",Faro
"Escola Básica de Correeira, Albufeira",Faro
"Escola Básica do Bom João, Faro",Faro
"Escola Básica de S. Luís, Faro",Faro
"Escola Básica de Ilha da Culatra, Faro",Faro
"Escola Básica de Porches, Lagoa",Faro
"Escola Básica Professora Conceição dos Santos, Lagoa",Faro
"Escola Básica de Carvoeiro, Lagoa",Faro
Escola Básica n.º 1 de Lagos,Faro
"Escola Básica de Santa Maria, Lagos",Faro
"Escola Básica Sophia de Mello Breyner Andresen, Lagos",Faro
"Escola Básica de Odiáxere, Lagos",Faro
"Escola Básica de Chinicato, Lagos",Faro
"Escola Básica de Bensafrim, Lagos",Faro
"Escola Básica de Ameijeira, Lagos",Faro
"Escola Básica de Pencelo, Guimarães",Braga
"Escola Básica de Nossa Senhora da Conceição, Fermentões, Guimarães",Braga
"Escola Básica de Motelo, Guimarães",Braga
"Escola Básica de Caneiros, Fermentões, Guimarães",Braga
"Escola Básica de Morais, Macedo de Cavaleiros",Bragança
Escola Básica de Macedo de Cavaleiros,Bragança
"Escola Básica de Chacim, Macedo de Cavaleiros",Bragança
Escola Básica e Secundária de Macedo de Cavaleiros,Bragança
"Escola Básica de Sendim, Miranda do Douro",Bragança
Escola Básica de Miranda do Douro,Bragança
"Escola Básica de Outeiro, Arrifana, Santa Maria da Feira",Aveiro
"Escola Básica de Igreja, Romariz, Santa Maria da Feira",Aveiro
"Escola Básica de Igreja, Milheirós de Poiares, Santa Maria da Feira",Aveiro
"Escola Básica de Igreja, Escapães, Santa Maria da Feira",Aveiro
"Escola Básica de Cimo de Aldeia, Pigeiros, Santa Maria da Feira",Aveiro
"Escola Básica de Bairro, Arrifana, Santa Maria da Feira",Aveiro
"Escola Básica de Lanheses, Viana do Castelo",Viana do Castelo
"Escola Básica de Laboreira, Viana do Castelo",Viana do Castelo
"Escola Básica de Igreja, Torre, Viana do Castelo",Viana do Castelo
"Escola Básica de Geraz do Lima, Viana do Castelo",Viana do Castelo
"Escola Básica de Outeiro, Além do Rio, Viana do Castelo",Viana do Castelo
"Escola Básica de Igreja, Nogueira, Viana do Castelo",Viana do Castelo
"Escola Básica de Igreja, Cardielos, Viana do Castelo",Viana do Castelo
"Escola Básica de Santa Marta de Portuzelo, Viana do Castelo",Viana do Castelo
"Escola Básica de Portuzelo, Meadela, Viana do Castelo",Viana do Castelo
"Escola Básica de Perre, Viana do Castelo",Viana do Castelo
"Escola Básica n.º 1 de Travanca, Outeiro, Oliveira de Azeméis",Aveiro
"Escola Básica n.º 1 de Areosa, Oliveira de Azeméis",Aveiro
"Escola Básica de Palmaz, Oliveira de Azeméis",Aveiro
"Escola Básica de Loureiro, Alumieira, Oliveira de Azeméis",Aveiro
"Escola Básica de Curval, Oliveira de Azeméis",Aveiro
"Escola Básica de Brejo, Serrazina, Oliveira de Azeméis",Aveiro
"Escola Básica de Alumieira, Oliveira de Azeméis",Aveiro
"Escola Básica Padre Manuel Castro, São Mamede de Infesta, Matosinhos",Porto
"Escola Básica de Igreja Velha, São Mamede de Infesta, Matosinhos",Porto
"Escola Básica de Ermida, São Mamede de Infesta, Matosinhos",Porto
"Escola Básica de Fermedo, Arouca",Aveiro
"Escola Básica de Chave, Arouca",Aveiro
"Escola Básica de Casebres, Alcácer do Sal",Setúbal
"Escola Básica de Olival Queimado, Alcácer do Sal",Setúbal
Escola Básica de Alcácer do Sal,Setúbal
"Escola Básica de Palma, Alcácer do Sal",Setúbal
"Escola Básica Pedro Nunes, Alcácer do Sal",Setúbal
Escola Básica de Barrancos,Beja
"Escola Básica de Trigaches, Beja",Beja
"Escola Básica de São Matias, Beja",Beja
"Escola Básica de Santiago Maior, Beja",Beja
"Escola Básica de Santa Vitória, Beja",Beja
"Escola Básica de Penedo Gordo, Beja",Beja
"Escola Básica de Neves, Beja",Beja
"Escola Básica de Beringel, Beja",Beja
"Escola Básica de Baleizão, Beja",Beja
"Escola Básica de Santa Maria, Beja",Beja
"Escola Básica de Entradas, Castro Verde",Beja
Escola Básica n.º 1 de Castro Verde,Beja
"Escola Básica de Santa Bárbara de Padrões, Castro Verde",Beja
Escola Básica n.º 2 de Castro Verde,Beja
"Escola Básica de Faro do Alentejo, Cuba",Beja
"Escola Básica Fialho de Almeida, Cuba",Beja
"Escola Básica de Vila Alva, Cuba",Beja
"Escola Básica D. Francisca de Aragão, Quarteira, Loulé",Faro
"Escola Básica de Alte, Loulé",Faro
"Escola Básica Professor Sebastião José Pires Teixeira, Salir, Loulé",Faro
"Escola Básica Professor Manuel Martins Alves, Loulé",Faro
Escola Básica n.º 4 de Loulé,Faro
Escola Básica n.º 3 de Loulé,Faro
"Escola Básica n.º 1 de Areeiro, Loulé",Faro
"Escola Básica de Tôr, Loulé",Faro
"Escola Básica de Querença, Loulé",Faro
"Escola Básica de Benafim Grande, Loulé",Faro
Escola Básica n.º 1 de Olhão,Faro
"Escola Básica Major David Neto, Portimão",Faro
"Escola Básica de Pontal, Portimão",Faro
"Escola Básica de Vendas, Portimão",Faro
"Escola Básica Coca Maravilhas, Portimão",Faro
"Escola Básica de Pedra Mourinha, Portimão",Faro
"Escola Básica de Chão das Donas, Portimão",Faro
"Escola Básica Santo António, Vila Real de Santo António",Faro
"Escola Básica n.º 3 de Santa Maria de Lamas, Santa Maria da Feira",Aveiro
"Escola Básica n.º 1 de Santa Maria de Lamas, Santa Maria da Feira",Aveiro
"Escola Básica de Santo António, Rio Meão, Santa Maria da Feira",Aveiro
"Escola Básica de Póvoa, Paços de Brandão, Santa Maria da Feira",Aveiro
"Escola Básica de Outeiro, Rio Meão, Santa Maria da Feira",Aveiro
"Escola Básica de Igreja, Paços de Brandão, Santa Maria da Feira",Aveiro
"Escola Básica de Igreja de São Paio de Oleiros, Santa Maria da Feira",Aveiro
"Escola Básica Visconde de Vila Maior, Torre de Moncorvo",Bragança
